,name,price,brand,no_of_votes,rating,os,utility,thickness,weight,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,thread,core,hdmi,mcr,wifi,bluetooth,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,camera,num_of_cell,battery_capacity,pixel_width,pixel_height,usb3,usb2,type_c,processor_brand,processor_model,processor_gen,processor
458,MSI Prestige 14 Evo B12M-472IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),77990.0,msi,83,4.35,Windows,Performance,slim,lite,1.0,small,medium,16:9,0,0,16,0,512,Integrated,12.0,16.0,12.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1080.0,1,0,0,Intel,i5,12.0,Intel i5 12.0
459,HP Omen 16-u0005TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),199990.0,hp,80,4.25,Windows,Performance,medium,heavy,1.0,large,high,16:9,1,0,16,0,1024,NVIDIA,30.0,24.0,16.0,1,0,1,1,1,1,0,0,1,0,,6.0,very_high,2560.0,1600.0,2,0,0,Intel,i7,13.0,Intel i7 13.0
460,Lenovo IdeaPad Slim 5i 82XF003DIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),85889.0,lenovo,56,4.75,Windows,Performance,medium,medium,2.0,large,medium,16:9,1,0,16,0,512,Integrated,24.0,20.0,14.0,1,0,1,1,1,1,0,0,0,0,,3.0,high,1920.0,1200.0,2,0,0,Intel,i7,13.0,Intel i7 13.0
461,HP 250 G9 821J6PA Laptop (12th Gen Core i5/ 8GB/ 512 GB SSD/ DOS),55350.0,hp,62,4.35,Windows,Performance,medium,medium,1.0,small,medium,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,0,0,0,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
462,Dell Alienware X16 Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win 11/ 16GB Graph),453490.0,dell,99,4.35,Windows,Gaming,thick,heavy,1.0,large,high,16:9,1,0,32,0,2048,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,1,0,1,0,,6.0,very_high,3200.0,1800.0,2,0,0,Intel,i9,13.0,Intel i9 13.0
463,MSI Creator Z17 HX Studio A13VGT-076IN Laptop (13th Gen Core i9/ 64GB/ 2TB SSD/ Win11/ 8GB Graph),339990.0,msi,80,4.1,Windows,Performance,medium,heavy,3.0,large,high,16:9,1,0,64,0,2048,NVIDIA,36.0,32.0,24.0,1,1,1,1,1,1,1,1,1,0,,3.0,very_high,2560.0,1600.0,1,0,0,Intel,i9,13.0,Intel i9 13.0
464,Dell Inspiron 5425 Laptop (AMD Ryzen 75825U/ 16GB/ 512GB SSD/ Win11) 84 votes,67990.0,dell,55,4.5,Windows,Performance,medium,medium,1.0,small,medium,16:9,0,0,16,0,512,AMD,16.0,16.0,8.0,1,1,1,1,1,1,0,0,0,0,,4.0,medium,1920.0,1080.0,2,0,0,AMD,7,5.0,AMD 7 5.0
465,Dell Alienware X16 R1 2023 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),323290.0,dell,66,4.45,Windows,Gaming,thick,heavy,1.0,large,high,16:9,1,0,32,0,1024,NVIDIA,36.0,32.0,24.0,1,0,1,1,1,1,1,0,1,0,,6.0,very_high,3200.0,1800.0,2,0,0,Intel,i9,13.0,Intel i9 13.0
466,Dell Alienware m16 2023 Gaming Laptop (AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),199990.0,dell,69,4.3,Windows,Gaming,thick,heavy,1.0,large,high,16:9,1,0,16,0,1024,NVIDIA,32.0,16.0,8.0,1,1,1,1,1,1,1,0,1,1,,6.0,very_high,1920.0,1200.0,2,0,0,AMD,7,7.0,AMD 7 7.0
467,MSI Modern 15 B11M-061IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),39990.0,msi,95,4.0,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,8.0,8.0,4.0,1,0,1,1,1,1,0,0,0,0,,3.0,medium,1920.0,1080.0,0,2,0,Intel,i5,11.0,Intel i5 11.0
468,MSI Prestige 14H B12UCX-412IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/Win11 Home/ 4GB Graphic),84990.0,msi,56,4.7,Windows,Performance,medium,lite,2.0,small,high,16:10,1,0,16,0,512,NVIDIA,12.0,16.0,12.0,1,0,1,1,1,1,0,1,0,0,,4.0,high,1920.0,1200.0,1,0,0,Intel,i5,12.0,Intel i5 12.0
469,MSI Modern 15 B12M-612IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),36990.0,msi,74,4.35,Windows,Performance,medium,medium,1.0,medium,medium,16:9,0,0,16,0,512,Integrated,10.0,8.0,6.0,1,0,1,1,1,1,0,0,0,0,,3.0,medium,1920.0,1080.0,0,2,0,Intel,i3,12.0,Intel i3 12.0
470,MSI Modern 15 B12M-613IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),34990.0,msi,82,4.15,Windows,Performance,medium,medium,1.0,medium,medium,16:9,0,0,8,0,512,Integrated,10.0,8.0,6.0,1,0,1,1,1,1,0,0,0,0,,3.0,medium,1920.0,1080.0,0,2,0,Intel,i3,12.0,Intel i3 12.0
471,Gigabyte Aero 16 XE5 OLED Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Pro/ 8GB Graph),189999.0,gigabyte,107,4.1,Windows,Gaming,thick,heavy,2.0,large,low,16:9,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,0,0,1,1,1,1,1,0,0,0,,6.0,very_high,3840.0,2400.0,0,0,3,Intel,i7,12.0,Intel i7 12.0
472,Dell Alienware M18 R1 2023 Gaming Laptop (13th Gen Core i9/ 64GB/ 1TB SSD/ Win 11/ 16GB Graph),446390.0,dell,106,3.95,Windows,Gaming,thick,heavy,1.0,large,high,16:9,1,0,64,0,1024,NVIDIA,36.0,32.0,24.0,1,0,1,1,1,1,1,0,1,0,,6.0,very_high,3200.0,1800.0,2,0,0,Intel,i9,13.0,Intel i9 13.0
473,Lenovo Yoga 6 83B2005TIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),73990.0,lenovo,64,4.6,Windows,Performance,medium,lite,3.0,small,high,16:9,0,1,16,0,512,AMD,16.0,12.0,6.0,1,0,1,1,1,1,0,1,0,0,,4.0,high,1920.0,1200.0,2,0,0,AMD,5,7.0,AMD 5 7.0
474,Lenovo IdeaPad Flex 5 82R900D9IN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),66500.0,lenovo,74,4.7,Windows,Performance,medium,medium,1.0,small,high,16:9,1,1,16,0,512,AMD,8.0,16.0,8.0,1,1,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1200.0,2,0,0,AMD,7,5.0,AMD 7 5.0
475,Asus ROG Zephyrus G16 2023 GU603ZU-N3023WS Laptop (12th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),144990.0,asus,83,4.15,Windows,Gaming,medium,heavy,1.0,large,high,16:10,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,1,0,1,0,,4.0,very_high,2560.0,1600.0,2,0,0,Intel,i7,12.0,Intel i7 12.0
476,HP 15s-fy5004TU Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),43990.0,hp,85,4.1,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,10.0,8.0,6.0,1,1,1,1,0,1,0,0,0,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i3,12.0,Intel i3 12.0
477,Asus Vivobook 16X 2023 K3605ZF-MBN543WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),70990.0,asus,107,4.6,Windows,Performance,medium,medium,1.0,large,medium,16:10,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,1,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1200.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
478,Lenovo IdeaPad Flex 5 82XX007KIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),64990.0,lenovo,65,4.5,Windows,Performance,medium,medium,1.0,small,high,16:9,0,1,16,0,512,AMD,16.0,12.0,6.0,1,1,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1200.0,2,0,0,AMD,5,7.0,AMD 5 7.0
479,Asus Vivobook Pro 15 M6500QC-LK542WS Laptop (AMD R5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),72990.0,asus,69,4.7,Windows,Gaming,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,NVIDIA,16.0,12.0,6.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1080.0,0,2,0,AMD,5,5.0,AMD 5 5.0
480,Acer Nitro 16 AN16-41 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 8GB/ 512GB SSD/ Win11 Home/ 8GB Graph),114990.0,acer,70,4.3,Windows,Everyday Use,thick,heavy,1.0,large,medium,16:10,1,0,8,0,512,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,1,0,1,0,,4.0,very_high,1920.0,1200.0,0,1,0,AMD,7,7.0,AMD 7 7.0
481,Dell Alienware m16 Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 2TB SSD/ Win 11/ 12GB Graph),302990.0,dell,105,4.7,Windows,Gaming,thick,heavy,1.0,large,high,16:9,1,0,32,0,2048,NVIDIA,64.0,24.0,12.0,1,1,1,1,1,1,1,0,1,1,,6.0,very_high,1920.0,1200.0,2,0,0,AMD,9,7.0,AMD 9 7.0
482,Acer Nitro 16 AN16-41 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),129990.0,acer,83,4.75,Windows,Everyday Use,thick,heavy,1.0,large,medium,16:10,1,0,16,0,512,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,1,0,1,0,,4.0,very_high,1920.0,1200.0,0,1,0,AMD,7,7.0,AMD 7 7.0
483,Acer Aspire 5 15 A515-58M Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graphic),57990.0,acer,80,4.65,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,16,0,512,NVIDIA,12.0,12.0,10.0,1,0,1,1,1,1,1,0,1,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
484,LG Gram 14 2023 14Z90R-G.CH54A2 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),98999.0,lg,90,4.6,Windows,Performance,medium,lite,1.0,small,high,16:10,1,0,16,0,512,Integrated,12.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,4.0,high,1200.0,1920.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
485,Dell Latitude 5420 Business Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Pro),69990.0,dell,81,4.1,Windows,Performance,medium,lite,1.0,small,medium,16:9,1,0,8,0,512,Integrated,6.0,8.0,4.0,1,0,1,1,0,1,0,0,1,0,,3.0,low,1920.0,1080.0,2,0,0,Intel,i5,10.0,others
486,Fujitsu UH-X 4ZR1L12857 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),79990.0,fujitsu,111,4.7,Windows,Business,medium,lite,2.0,small,high,16:10,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,1,1,0,,4.0,high,1920.0,1200.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
487,Fujitsu UH-X 4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),79990.0,fujitsu,110,4.0,Windows,Business,medium,lite,2.0,small,high,16:10,1,0,16,0,512,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,0,1,1,0,,4.0,high,1920.0,1200.0,2,0,0,Intel,i7,13.0,Intel i7 13.0
488,HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),126800.0,hp,67,4.1,Windows,Everyday Use,thick,heavy,1.0,large,medium,16:9,1,0,16,0,1024,NVIDIA,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,5.0,3.0,medium,1920.0,1200.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
489,Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),81900.0,asus,107,4.75,Windows,Gaming,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1080.0,0,2,0,AMD,7,5.0,AMD 7 5.0
490,HP ZBook 2023 Firefly G9 14 Workstation Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),131684.0,hp,52,4.0,Windows,Everyday Use,medium,lite,1.0,small,medium,16:9,1,0,16,0,512,NVIDIA,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,5.0,3.0,medium,1920.0,1200.0,2,0,0,Intel,i7,12.0,Intel i7 12.0
491,HP ZBook Firefly 14 G9 2023 WUXGA Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 ),125900.0,hp,107,4.6,Windows,Everyday Use,medium,lite,1.0,small,high,16:9,1,0,16,0,1024,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1200.0,2,0,0,Intel,i7,12.0,Intel i7 12.0
492,HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),32990.0,hp,52,4.5,Windows,Performance,medium,medium,1.0,medium,low,16:9,0,0,8,0,512,Integrated,4.0,4.0,4.0,1,1,1,1,0,1,0,0,0,0,,3.0,low,1366.0,768.0,2,0,0,Intel,N6000,3.0,others
493,HP ZBook Firefly 16 G9 Workstation PC Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11),127790.0,hp,105,4.3,Windows,Everyday Use,medium,medium,1.0,large,medium,16:9,1,0,16,0,1024,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1200.0,2,0,0,Intel,i7,12.0,Intel i7 12.0
494,HP ZBook Firefly 16 G9 2023 WUXGA Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),113612.0,hp,63,4.15,Windows,Everyday Use,thick,heavy,1.0,large,medium,16:9,1,0,16,0,1024,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1200.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
495,HP ZBook Firefly 14 G9 2023 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),108625.0,hp,62,4.4,Windows,Everyday Use,medium,lite,1.0,small,high,16:9,1,0,16,0,512,Integrated,12.0,16.0,12.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1200.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
496,HP ZBook Studio G9 WUXGA 16 Workstation Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),272709.0,hp,82,4.2,Windows,Business,medium,medium,1.0,large,very_high,16:9,1,0,32,0,1024,NVIDIA,24.0,20.0,14.0,0,0,1,1,1,1,1,1,0,0,,6.0,very_high,1920.0,1080.0,1,0,0,Intel,i9,12.0,others
497,HP ZBook Studio G9 16 Workstation WQUXGA Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 6GB Graph),233498.0,hp,72,4.2,Windows,Business,medium,medium,1.0,large,very_high,16:9,1,0,32,0,1024,NVIDIA,24.0,20.0,14.0,0,0,1,1,1,1,1,1,0,0,,6.0,very_high,3840.0,2400.0,1,0,0,Intel,i9,12.0,others
498,HP ZBook Studio G9 2023 Workstation WQUXGA Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),390914.0,hp,73,4.25,Windows,Business,medium,medium,1.0,large,very_high,16:9,1,0,32,0,1024,NVIDIA,24.0,20.0,14.0,0,0,1,1,1,1,1,1,0,0,,6.0,very_high,3840.0,2400.0,1,0,0,Intel,i9,12.0,others
499,HP ZBook Studio G9 16 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),230593.0,hp,80,4.05,Windows,Business,medium,medium,1.0,large,very_high,16:9,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,0,0,1,1,1,1,1,1,0,0,,6.0,very_high,1920.0,1200.0,1,0,0,Intel,i7,12.0,Intel i7 12.0
500,LG Gram 16 2023 16Z90R-G.CH78A2 Laptop (13th Gen Core i7/ 16GB/1TB SSD/ Win11),128699.0,lg,55,4.75,Windows,Performance,medium,lite,1.0,large,high,16:10,1,0,16,0,1024,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,4.0,very_high,1600.0,2560.0,2,0,0,Intel,i7,13.0,Intel i7 13.0
501,HP ZBook Studio G9 Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),278712.0,hp,91,4.35,Windows,Business,medium,medium,1.0,large,very_high,16:9,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,0,0,1,1,1,1,1,1,0,0,,6.0,very_high,3840.0,2400.0,1,0,0,Intel,i7,12.0,Intel i7 12.0
502,Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),25490.0,lenovo,91,4.45,Windows,Everyday Use,medium,lite,1.0,small,low,16:9,1,0,4,0,256,Integrated,4.0,2.0,2.0,1,1,1,1,0,1,0,0,0,0,,2.0,low,1366.0,768.0,2,0,0,Intel,N4020,3.0,Intel N4020 3.0
503,Asus ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),119990.0,asus,74,4.1,Windows,Gaming,medium,lite,1.0,small,high,16:10,1,0,16,0,512,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,1,1,0,0,,4.0,high,2560.0,1600.0,2,0,0,AMD,7,6.0,AMD 7 6.0
504,HP ZBook Studio G9 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),239761.0,hp,101,4.5,Windows,Business,medium,medium,1.0,large,very_high,16:9,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,0,0,1,1,1,1,1,1,0,0,,6.0,very_high,1920.0,1200.0,1,0,0,Intel,i7,12.0,Intel i7 12.0
505,LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),152499.0,lg,63,4.45,Windows,Performance,medium,lite,1.0,large,high,16:10,0,1,16,0,1024,Integrated,18.0,16.0,12.0,0,0,1,1,1,1,1,1,0,0,,6.0,very_high,1600.0,2560.0,1,0,0,Intel,i7,13.0,Intel i7 13.0
506,LG UltraPC 16 16U70R-G.AH56A2 Laptop (AMD Ryzen5-7530U/ 16GB/ 512GB SSD/ Win11),78299.0,lg,94,4.05,Windows,Performance,medium,medium,1.0,large,medium,16:10,1,1,16,0,512,AMD,16.0,12.0,6.0,1,0,1,1,1,1,0,1,0,0,,3.0,high,1920.0,1200.0,2,0,0,AMD,5,7.0,AMD 5 7.0
507,HP Chromebook 15a-nb0002TU Laptop ( Intel Core i3-N305/ 8GB/ 256GB eMMC/ Chrome OS),50990.0,hp,83,4.6,Others,Performance,medium,medium,1.0,medium,low,16:9,1,0,8,0,256,Integrated,12.0,8.0,6.0,0,0,1,1,0,1,0,0,0,0,,2.0,medium,1366.0,768.0,1,0,0,Intel,N305,3.0,others
508,Lenovo IdeaPad Slim 3i 82RK00LXIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),56490.0,lenovo,101,4.15,Windows,Business,thick,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,0,1,0,0,0,0,,3.0,low,1920.0,1080.0,0,1,0,Intel,i5,12.0,Intel i5 12.0
509,Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),69990.0,acer,105,4.2,Windows,Gaming,thick,heavy,1.0,medium,low,16:9,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,0,1,0,,4.0,high,1920.0,1080.0,3,0,0,Intel,i5,12.0,Intel i5 12.0
510,Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),63990.0,asus,105,4.55,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,,3.0,low,1920.0,1080.0,0,1,0,Intel,i5,13.0,Intel i5 13.0
511,Asus Vivobook 16X 2023 K3605ZV-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),114990.0,asus,111,4.65,Windows,Gaming,medium,medium,1.0,large,very_high,16:10,1,0,16,0,512,NVIDIA,24.0,16.0,10.0,1,1,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1200.0,2,0,0,Intel,i7,12.0,Intel i7 12.0
512,HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos),27490.0,hp,78,4.3,Others,Everyday Use,medium,lite,1.0,medium,low,16:9,0,0,8,0,512,AMD,4.0,4.0,2.0,1,1,1,1,0,1,0,0,1,0,,3.0,low,1366.0,768.0,2,0,0,AMD,3,3.0,others
513,Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),60210.0,dell,108,4.15,Windows,Everyday Use,medium,medium,1.0,small,low,16:10,1,0,8,0,1024,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,0,1,0,0,,4.0,medium,1920.0,1200.0,2,0,0,Intel,i5,13.0,Intel i5 13.0
514,HP Omen 16-wd0880TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),102990.0,hp,54,4.25,Windows,Gaming,thick,heavy,1.0,large,high,16:9,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,0,1,0,,6.0,very_high,2560.0,1440.0,3,0,0,Intel,i5,13.0,Intel i5 13.0
515,HP Omen 16-wd0990TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),109999.0,hp,111,4.6,Windows,Gaming,thick,heavy,1.0,large,high,16:9,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,0,1,0,,6.0,very_high,2560.0,1440.0,3,0,0,Intel,i5,13.0,Intel i5 13.0
516,Infinix Zerobook 13 ZL513 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home),71990.0,infinix,119,4.5,Windows,Performance,medium,medium,1.0,medium,low,16:9,0,0,32,0,1024,Integrated,24.0,20.0,14.0,1,0,1,1,1,1,0,1,0,0,,3.0,high,1920.0,1080.0,0,2,0,Intel,i7,13.0,Intel i7 13.0
517,Infinix INBook Y1 Plus Neo 2023 XL30 Laptop (Intel Celeron N5100/ 4GB/ 128GB SSD/ Win 11 Home),19990.0,infinix,1047,4.1,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,4,0,128,Integrated,4.0,4.0,4.0,1,0,1,1,1,1,0,0,0,0,2.0,2.0,low,1920.0,1080.0,2,0,0,Intel,N5100,11.0,others
518,Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),56990.0,lenovo,70,4.4,Windows,Everyday Use,medium,lite,2.0,small,medium,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,,3.0,low,1920.0,1080.0,0,1,0,Intel,i5,12.0,Intel i5 12.0
519,Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home),23990.0,lenovo,118,4.3,Windows,Performance,medium,lite,1.0,small,low,16:9,1,0,8,0,256,Integrated,4.0,2.0,2.0,1,1,1,1,0,1,0,0,0,0,0.3,2.0,low,1366.0,768.0,2,0,0,Intel,N4020,4.0,others
520,MSI Thin GF63 11SC-1462IN Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),57990.0,msi,184,4.2,Windows,Performance,thick,medium,2.0,medium,low,16:9,1,0,16,0,512,NVIDIA,24.0,16.0,8.0,1,0,1,1,1,1,1,0,1,0,,3.0,medium,1920.0,1080.0,3,0,0,Intel,i7,11.0,Intel i7 11.0
521,Lenovo ThinkPad T14 Gen 2 20W0S16Q00 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 2GB Graph),130800.0,lenovo,106,4.05,Windows,Business,medium,medium,1.0,small,medium,16:9,1,0,16,0,512,NVIDIA,12.0,8.0,4.0,1,0,1,1,1,1,1,0,1,0,,3.0,medium,1920.0,1080.0,2,0,0,Intel,i7,11.0,Intel i7 11.0
522,MSI Katana GF66 12UCOK 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),75990.0,msi,96,4.05,Windows,Gaming,thick,medium,2.0,medium,low,16:9,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,0,1,0,,3.0,medium,1920.0,1080.0,0,1,0,Intel,i5,12.0,Intel i5 12.0
523,Lenovo ThinkPad E14 21JRS00Y00 Laptop (AMD Ryzen 3 7330U/ 8GB/ 512GB SSD/ Win11 Home),44990.0,lenovo,59,4.05,Windows,Everyday Use,medium,lite,1.0,small,medium,16:9,1,0,8,0,512,AMD,8.0,8.0,4.0,1,0,1,1,1,1,0,1,1,0,,3.0,low,1920.0,1200.0,2,0,0,AMD,3,7.0,AMD 3 7.0
524,Asus Vivobook 16X 2023 K3605ZU-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),94990.0,asus,75,4.3,Windows,Gaming,medium,medium,1.0,large,very_high,16:10,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,1,1,1,1,1,0,1,0,0,,3.0,high,1920.0,1200.0,2,0,0,Intel,i5,12.0,Intel i5 12.0
525,Asus Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),73990.0,asus,76,4.55,Windows,Performance,thick,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,,3.0,medium,1920.0,1080.0,0,1,0,Intel,i5,13.0,Intel i5 13.0
526,Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),63990.0,asus,86,4.15,Windows,Performance,medium,medium,1.0,medium,low,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,,3.0,low,1920.0,1080.0,0,1,0,Intel,i5,13.0,Intel i5 13.0
