name,price,brand,no_of_votes,rating,os,utility,thickness,weight,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,thread,core,hdmi,mcr,wifi,bluetooth,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,camera,num_of_cell,battery_capacity,pixel_width,pixel_height,usb3,usb2,type_c,processor_brand,processor_model,processor_gen
LG Gram 14 2023 14Z90R-G.CH54A2 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),98999.0,LG,90,4.6,Windows,Performance,,,1.0,14,162,16:10,1,0,16,0,512,Integrated,12,16,12.0,1,0,1,1,1,1,1,1,0,0,,,72,1200,1920,2,0,0,Intel,i5,13th
Dell Latitude 5420 Business Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Pro),69990.0,Dell,81,4.1,Windows,,19.3,1.37,1.0,14,157,16:9,1,0,8,0,512,Integrated,6,8,4.0,1,0,1,1,0,1,0,0,1,0,,3,42,1920,1080,2,0,0,Intel,i5,10th
Fujitsu UH-X 4ZR1L12857 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),79990.0,Fujitsu,111,4.7,Windows,Business,17,,2.0,14,162,16:10,1,0,16,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,1,0,,4,64,1920,1200,2,0,0,Intel,i5,13th
Fujitsu UH-X 4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),79990.0,Fujitsu,110,4.0,Windows,Business,17,,2.0,14,162,16:10,1,0,16,0,512,Integrated,18,16,12.0,1,0,1,1,1,1,0,1,1,0,,4,64,1920,1200,2,0,0,Intel,i7,13th
HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),126800.0,HP,67,4.1,Windows,Everyday Use,,,1.0,16,142,16:9,1,0,16,0,1024,NVIDIA,12,12,10.0,1,0,1,1,1,1,0,1,0,0,5,3,51,1920,1200,2,0,0,Intel,i5,12th
Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),81900.0,Asus,107,4.75,Windows,Gaming,19.9,1.8,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,16,16,8.0,1,0,1,1,1,1,0,1,0,0,,3,50,1920,1080,0,2,0,AMD,7,5th
HP ZBook 2023 Firefly G9 14 Workstation Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),131684.0,HP,52,4.0,Windows,Everyday Use,,,1.0,14,142,16:9,1,0,16,0,512,NVIDIA,12,12,10.0,1,0,1,1,1,1,0,1,0,0,5,3,51,1920,1200,2,0,0,Intel,i7,12th
HP ZBook Firefly 14 G9 2023 WUXGA Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 ),125900.0,HP,107,4.6,Windows,Everyday Use,,,1.0,14,162,16:9,1,0,16,0,1024,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,0,0,,3,51,1920,1200,2,0,0,Intel,i7,12th
HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),32990.0,HP,52,4.5,Windows,Performance,17.9,1.69,1.0,15.6,112,16:9,0,0,8,0,512,Integrated,4,4,4.0,1,1,1,1,0,1,0,0,0,0,,3,41,1366,768,2,0,0,Intel,N6000,Intel
HP ZBook Firefly 16 G9 Workstation PC Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11),127790.0,HP,105,4.3,Windows,Everyday Use,19.9,1.8,1.0,16,142,16:9,1,0,16,0,1024,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,0,0,,3,51,1920,1200,2,0,0,Intel,i7,12th
HP ZBook Firefly 16 G9 2023 WUXGA Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),113612.0,HP,63,4.15,Windows,Everyday Use,,,1.0,16,142,16:9,1,0,16,0,1024,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,0,0,,3,51,1920,1200,2,0,0,Intel,i5,12th
HP ZBook Firefly 14 G9 2023 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),108625.0,HP,62,4.4,Windows,Everyday Use,,,1.0,14,162,16:9,1,0,16,0,512,Integrated,12,16,12.0,1,0,1,1,1,1,0,1,0,0,,3,51,1920,1200,2,0,0,Intel,i5,12th
HP ZBook Studio G9 WUXGA 16 Workstation Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),272709.0,HP,82,4.2,Windows,Business,19,1.73,1.0,16,283,16:9,1,0,32,0,1024,NVIDIA,24,20,14.0,0,0,1,1,1,1,1,1,0,0,,6,86,,,1,0,0,Intel,i9,12th
HP ZBook Studio G9 16 Workstation WQUXGA Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 6GB Graph),233498.0,HP,72,4.2,Windows,Business,19,1.73,1.0,16,283,16:9,1,0,32,0,1024,NVIDIA,24,20,14.0,0,0,1,1,1,1,1,1,0,0,,6,86,3840,2400,1,0,0,Intel,i9,12th
HP ZBook Studio G9 2023 Workstation WQUXGA Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),390914.0,HP,73,4.25,Windows,Business,19,1.73,1.0,16,283,16:9,1,0,32,0,1024,NVIDIA,24,20,14.0,0,0,1,1,1,1,1,1,0,0,,6,86,3840,2400,1,0,0,Intel,i9,12th
HP ZBook Studio G9 16 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),230593.0,HP,80,4.05,Windows,Business,19,1.73,1.0,16,283,16:9,1,0,16,0,1024,NVIDIA,24,20,14.0,0,0,1,1,1,1,1,1,0,0,,6,86,1920,1200,1,0,0,Intel,i7,12th
LG Gram 16 2023 16Z90R-G.CH78A2 Laptop (13th Gen Core i7/ 16GB/1TB SSD/ Win11),128699.0,LG,55,4.75,Windows,Performance,16.8,1.19,1.0,16,189,16:10,1,0,16,0,1024,Integrated,18,16,12.0,1,0,1,1,1,1,1,1,0,0,,,80,1600,2560,2,0,0,Intel,i7,13th
HP ZBook Studio G9 Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),278712.0,HP,91,4.35,Windows,Business,19,1.73,1.0,16,283,16:9,1,0,16,0,1024,NVIDIA,24,20,14.0,0,0,1,1,1,1,1,1,0,0,,6,86,3840,2400,1,0,0,Intel,i7,12th
Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),25490.0,Lenovo,91,4.45,Windows,Everyday Use,,1.3,1.0,11.6,135,16:9,1,0,4,0,256,Integrated,4,2,2.0,1,1,1,1,0,1,0,0,0,0,,2,,1366,768,2,0,0,Intel,N4020,Intel
Asus ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),119990.0,Asus,74,4.1,Windows,Gaming,,,1.0,14,216,16:10,1,0,16,0,512,NVIDIA,16,16,8.0,1,0,1,1,1,1,1,1,0,0,,4,,2560,1600,2,0,0,AMD,7,6th
HP ZBook Studio G9 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),239761.0,HP,101,4.5,Windows,Business,19,1.73,1.0,16,283,16:9,1,0,16,0,1024,NVIDIA,24,20,14.0,0,0,1,1,1,1,1,1,0,0,,6,86,1920,1200,1,0,0,Intel,i7,12th
LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),152499.0,LG,63,4.45,Windows,Performance,16.95,1.48,1.0,16,189,16:10,0,1,16,0,1024,Integrated,18,16,12.0,0,0,1,1,1,1,1,1,0,0,,,80,1600,2560,1,0,0,Intel,i7,13th
LG UltraPC 16 16U70R-G.AH56A2 Laptop (AMD Ryzen5-7530U/ 16GB/ 512GB SSD/ Win11),78299.0,LG,94,4.05,Windows,Performance,16.3,1.6,1.0,16,142,16:10,1,1,16,0,512,AMD,16,12,6.0,1,0,1,1,1,1,0,1,0,0,,,72,1920,1200,2,0,0,AMD,5,7th
HP Chromebook 15a-nb0002TU Laptop ( Intel Core i3-N305/ 8GB/ 256GB eMMC/ Chrome OS),50990.0,HP,83,4.6,Others,Performance,18.1,1.69,1.0,15.6,100,16:9,1,0,8,0,256,Integrated,,8,,0,0,1,1,0,1,0,0,0,0,,2,47,1366,768,1,0,0,Intel,N305,Intel
Lenovo IdeaPad Slim 3i 82RK00LXIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),56490.0,Lenovo,101,4.15,Windows,Business,,,1.0,15.6,134,16:9,1,0,16,0,512,Integrated,12,12,10.0,1,1,1,1,0,1,0,0,0,0,,3,45,1920,1080,0,1,0,Intel,i5,12th
Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),69990.0,Acer,105,4.2,Windows,Gaming,26.9,2.5,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,12,12,8.0,1,0,1,1,1,1,0,0,1,0,,4,57.5,1920,1080,3,0,0,Intel,i5,12th
Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),63990.0,Asus,105,4.55,Windows,Performance,19.9,1.7,1.0,15.6,141,16:9,1,0,16,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,0,0,,3,42,1920,1080,0,1,0,Intel,i5,13th
Asus Vivobook 16X 2023 K3605ZV-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),114990.0,Asus,111,4.65,Windows,Gaming,20,1.8,1.0,16,283,16:10,1,0,16,0,512,NVIDIA,24,16,10.0,1,1,1,1,1,1,0,1,0,0,,3,50,1920,1200,2,0,0,Intel,i7,12th
HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos),27490.0,HP,78,4.3,Others,Everyday Use,17.9,1.47,1.0,15.6,100,16:9,0,0,8,0,512,AMD,4,4,2.0,1,1,1,1,0,1,0,0,1,0,,3,41,1366,768,2,0,0,AMD,3,3rd
Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),60210.0,Dell,108,4.15,Windows,Everyday Use,19.5,1.59,1.0,14,141,16:10,1,0,8,0,1024,Integrated,12,12,10.0,1,1,1,1,1,1,0,1,0,0,,4,54,1920,1200,2,0,0,Intel,i5,13th
HP Omen 16-wd0880TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),102990.0,HP,54,4.25,Windows,Gaming,23.9,2.32,1.0,16.1,182,16:9,1,0,16,0,512,NVIDIA,12,12,8.0,1,0,1,1,1,1,0,0,1,0,,6,,2560,1440,3,0,0,Intel,i5,13th
HP Omen 16-wd0990TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),109999.0,HP,111,4.6,Windows,Gaming,23.9,2.32,1.0,16.1,182,16:9,1,0,16,0,512,NVIDIA,12,12,8.0,1,0,1,1,1,1,0,0,1,0,,6,83,2560,1440,3,0,0,Intel,i5,13th
Infinix Zerobook 13 ZL513 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home),71990.0,Infinix,119,4.5,Windows,Performance,16.95,1.8,1.0,15.6,141,16:9,0,0,32,0,1024,Integrated,24,20,14.0,1,0,1,1,1,1,0,1,0,0,,,70,1920,1080,0,2,0,Intel,i7,13th
Infinix INBook Y1 Plus Neo 2023 XL30 Laptop (Intel Celeron N5100/ 4GB/ 128GB SSD/ Win 11 Home),19990.0,Infinix,1047,4.1,Windows,Performance,18.15,1.76,1.0,15.6,141,16:9,1,0,4,0,128,Integrated,4,4,4.0,1,0,1,1,1,1,0,0,0,0,2,,40,1920,1080,2,0,0,Intel,N5100,11th
Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),56990.0,Lenovo,70,4.4,Windows,Everyday Use,,1.5,2.0,14,157,16:9,1,0,8,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,0,0,,3,45,1920,1080,0,1,0,Intel,i5,12th
Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home),23990.0,Lenovo,118,4.3,Windows,Performance,17.9,1.3,1.0,14,135,16:9,1,0,8,0,256,Integrated,4,2,2.0,1,1,1,1,0,1,0,0,0,0,0.3,,,1366,768,2,0,0,Intel,N4020,4th
MSI Thin GF63 11SC-1462IN Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),57990.0,MSI,184,4.2,Windows,Performance,,1.86,2.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,24,16,8.0,1,0,1,1,1,1,1,0,1,0,,3,,1920,1080,3,0,0,Intel,i7,11th
Lenovo ThinkPad T14 Gen 2 20W0S16Q00 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 2GB Graph),130800.0,Lenovo,106,4.05,Windows,Business,18,1.53,1.0,14,157,16:9,1,0,16,0,512,NVIDIA,12,8,4.0,1,0,1,1,1,1,1,0,1,0,,3,,1920,1080,2,0,0,Intel,i7,11th
MSI Katana GF66 12UCOK 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),75990.0,MSI,96,4.05,Windows,Gaming,,,2.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,12,12,8.0,1,0,1,1,1,1,0,0,1,0,,3,,1920,1080,0,1,0,Intel,i5,12th
Lenovo ThinkPad E14 21JRS00Y00 Laptop (AMD Ryzen 3 7330U/ 8GB/ 512GB SSD/ Win11 Home),44990.0,Lenovo,59,4.05,Windows,Everyday Use,,1.41,1.0,14,157,16:9,1,0,8,0,512,AMD,8,8,4.0,1,0,1,1,1,1,0,1,1,0,,3,45,1920,1200,2,0,0,AMD,3,7th
Asus Vivobook 16X 2023 K3605ZU-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),94990.0,Asus,75,4.3,Windows,Gaming,20,1.8,1.0,16,283,16:10,1,0,16,0,512,NVIDIA,12,12,8.0,1,1,1,1,1,1,0,1,0,0,,3,63,1920,1200,2,0,0,Intel,i5,12th
Asus Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),73990.0,Asus,76,4.55,Windows,Performance,,1.7,1.0,15.6,141,16:9,1,0,16,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,0,0,,,50,1920,1080,0,1,0,Intel,i5,13th
Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),63990.0,Asus,86,4.15,Windows,Performance,19.9,1.7,1.0,15.6,141,16:9,1,0,16,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,0,0,,3,42,1920,1080,0,1,0,Intel,i5,13th
Lenovo IdeaPad Gaming 3 82K101LHIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),57990.0,Lenovo,4046,4.3,Windows,Gaming,24.2,2.25,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,8,8,4.0,1,0,1,1,1,1,0,0,1,0,,3,,1920,1080,2,0,0,Intel,i5,11th
Lenovo ThinkPad E14 21JRS00T00 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),54990.0,Lenovo,113,4.05,Windows,Everyday Use,,1.41,1.0,14,157,16:9,1,0,8,0,512,AMD,16,12,6.0,1,0,1,1,1,1,0,1,1,0,,3,45,1920,1200,2,0,0,AMD,5,7th
HP Envy x360 15-fh0019AU Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home),87680.0,HP,89,4.25,Windows,Performance,18.4,2.14,1.0,15.6,141,16:9,0,1,16,0,512,AMD,16,16,8.0,1,1,1,1,1,1,0,0,0,0,5,4,55,1920,1080,2,0,0,AMD,7,7th
HP Envy x360 15-fh0015AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),79490.0,HP,66,4.5,Windows,Performance,18.4,2.14,1.0,15.6,141,16:9,0,1,16,0,512,AMD,16,12,6.0,1,1,1,1,1,1,0,0,0,0,5,4,55,1920,1080,2,0,0,AMD,5,7th
HP Envy x360 15-fe0028TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),96990.0,HP,74,4.6,Windows,Performance,18.4,2.14,1.0,15.6,141,16:9,0,1,16,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,0,0,0,0,5,4,55,1920,1080,2,0,0,Intel,i5,13th
HP Envy x360 15-fe0027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),88680.0,HP,106,4.1,Windows,Performance,18.4,2.14,1.0,15.6,141,16:9,0,1,16,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,0,0,0,0,5,4,55,1920,1080,2,0,0,Intel,i5,13th
HP Envy x360 15-fh0016AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),87490.0,HP,53,4.6,Windows,Performance,18.4,2.14,1.0,15.6,141,16:9,0,1,16,0,512,AMD,16,12,6.0,1,1,1,1,1,1,0,0,0,0,5,4,55,1920,1080,2,0,0,AMD,5,7th
Lenovo IdeaPad Slim 3 2023 82X70033IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),44927.0,Lenovo,74,4.0,Windows,Performance,17.9,1.62,1.0,15.6,157,16:9,1,0,8,0,512,Integrated,6,4,2.0,1,1,1,1,1,1,0,1,0,0,,3,47,1920,1080,2,0,0,Intel,i3,11th
Asus Vivobook 14X K3405ZFB-KM541WS Laptop (12th Gen Core i5 /16GB/512GB SSD/Win11),69990.0,Asus,96,4.4,Windows,Performance,18.9,1.4,1.0,14,243,16:10,1,0,16,0,512,NVIDIA,12,12,8.0,1,0,1,1,1,1,0,1,0,0,,3,63,2880,1800,0,1,0,Intel,i5,12th
HP Pavilion Plus 14-eh1047TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11),107767.0,HP,80,4.15,Windows,Performance,17,1.41,1.0,14,243,16:9,1,0,16,0,512,Integrated,24,20,14.0,1,0,1,1,1,1,0,1,0,0,,3,51,2880,1800,2,0,0,Intel,i7,12th
Dell Vostro 15 3510 Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11 Home),38390.0,Dell,69,4.3,Windows,Everyday Use,19,1.69,1.0,15.6,141,16:9,1,0,8,1024,256,Integrated,6,4,2.0,1,1,1,1,0,1,0,0,1,0,,3,41,1920,1080,0,1,0,Intel,i3,11th
HP 14-em0025AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),39990.0,HP,77,4.4,Windows,Performance,17.9,1.4,1.0,14,141,16:9,1,0,8,0,512,AMD,4,8,4.0,1,0,1,1,0,1,0,0,0,0,,3,41,1920,1080,2,0,0,AMD,3,7th
Dell Inspiron 7430 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11),58299.0,Dell,117,4.15,Windows,Everyday Use,,,1.0,14,162,16:10,1,1,8,0,1024,Integrated,Smart Cache Cache,8,6.0,1,1,1,1,1,1,1,1,0,0,,4,54,1920,1200,1,0,0,Intel,i3,13th
HP 14-em0027AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),52990.0,HP,56,4.4,Windows,Performance,17,1.41,1.0,14,157,16:9,1,0,16,0,512,AMD,4,8,4.0,1,0,1,1,1,1,0,1,0,0,,3,,1920,1080,2,0,0,AMD,5,7th
Lenovo ThinkPad E14 21JRS00U00 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),59990.0,Lenovo,69,4.2,Windows,Everyday Use,,1.41,1.0,14,157,16:9,1,0,16,0,512,AMD,16,12,6.0,1,0,1,1,1,1,0,1,1,0,,3,45,1920,1080,2,0,0,AMD,5,7th
Lenovo IdeaPad Gaming 3 82K2025LIN Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),59990.0,Lenovo,475,4.2,Windows,Gaming,24.2,2.25,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,16,12,6.0,1,0,1,1,1,1,0,0,1,0,,,,1920,1080,2,0,0,AMD,5,5th
Lenovo Thinkbook 15 21DJ00EXIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),53990.0,Lenovo,97,4.75,Windows,Everyday Use,18.9,1.7,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,1,1,1,0,,3,45,1920,1080,2,0,0,Intel,i5,12th
HP Pavilion Plus 14-eh1022TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),80490.0,HP,94,4.75,Windows,Business,18.4,1.4,1.0,14,189,16:9,1,0,16,0,512,Integrated,12,16,12.0,1,0,1,1,1,1,0,0,0,0,,3,51,2240,1400,2,0,0,Intel,i5,13th
Lenovo IdeaPad Gaming 3 82K2025MIN Laptop (AMD Ryzen 5-5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),59500.0,Lenovo,89,4.45,Windows,Gaming,24.1,2.25,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,16,12,6.0,1,0,1,1,1,1,0,0,1,0,,3,45,1920,1080,2,0,0,AMD,5,5th
Lenovo IdeaPad Gaming 3 15ACH6 82K2025JIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),60990.0,Lenovo,77,4.2,Windows,Gaming,24.2,2.25,1.0,15.6,141,16:9,1,0,8,0,512,NVIDIA,16,12,6.0,1,0,1,1,1,1,0,0,1,0,,,,1920,1080,2,0,0,AMD,5,5th
MSI Stealth 15 A13VF-074IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),171990.0,MSI,70,4.75,Windows,Performance,19.9,2.1,2.0,15.6,141,16:9,1,0,16,0,1024,NVIDIA,24,16,10.0,1,0,1,1,1,1,0,0,1,0,,3,53.5,2560,1440,2,0,0,Intel,i7,13th
Lenovo Ideapad Gaming 3 82SB00NXIN Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),66990.0,Lenovo,65,4.25,Windows,Gaming,21.8,2.32,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,16,12,6.0,1,0,1,1,1,1,0,0,1,0,,,,1920,1080,2,0,0,AMD,5,7th
HP Zbook Power G4-A 2023 ZHAN 99 Laptop (AMD Ryzen 5 6600H/ 16GB/ 1TB 512GB SSD/ Win11/ 4GB Graph),115592.0,HP,58,4.7,Windows,Business,24,2.25,1.0,15.6,141,16:9,1,0,16,1024,512,NVIDIA,16,12,6.0,1,1,1,1,1,1,1,0,1,0,,3,52.5,1920,1080,2,0,0,AMD,5,6th
HP Zbook Power G4-A ZHAN 99 2023 Laptop (AMD Ryzen 5 6600H/ 32GB/ 1TB SSD/ Win11/ 4GB Graph),137456.0,HP,92,4.15,Windows,Business,24,2.25,1.0,15.6,141,16:9,1,0,32,0,1024,NVIDIA,16,12,6.0,1,1,1,1,1,1,1,0,1,0,,3,52.5,1920,1080,2,0,0,AMD,5,6th
Lenovo Ideapad Flex 5i 14IAU7 82R70067IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),52990.0,Lenovo,54,4.25,Windows,Performance,17.9,1.5,1.0,14,157,16:10,0,1,8,0,512,Integrated,10,8,6.0,1,1,1,1,1,1,1,1,0,0,,,52.5,1920,1080,2,0,0,Intel,i3,12th
HP 15s-ey2001AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),52990.0,HP,183,4.4,Windows,Performance,17.9,1.69,1.0,15.6,141,16:9,1,0,16,0,512,AMD,8,16,8.0,1,1,1,1,0,1,0,0,0,0,,3,41,1920,1080,2,0,0,AMD,7,5th
HP 14-gr0000TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),47990.0,HP,71,4.05,Windows,Performance,,1.4,1.0,14,157,16:9,1,0,8,0,512,Integrated,,8,6.0,1,0,1,1,0,1,0,0,0,0,,3,41,1920,1080,2,0,0,Intel,i3,13th
Infinix Zerobook ZL513 2023 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),50990.0,Infinix,204,4.2,Windows,Performance,16.95,1.8,1.0,15.6,141,16:9,0,0,16,0,512,Integrated,18,16,12.0,1,0,1,1,1,1,0,1,0,0,,,70,1920,1080,0,2,0,Intel,i5,13th
HP 14-hr0001AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),49490.0,HP,64,4.35,Windows,Performance,17.9,1.4,1.0,14,141,16:9,1,0,8,0,512,AMD,4,8,4.0,1,0,1,1,0,1,0,0,0,0,,3,41,1920,1080,2,0,0,AMD,5,7th
HP 14-hr0000AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),52990.0,HP,51,4.4,Windows,Performance,17.9,1.4,1.0,14,141,16:9,1,0,16,0,512,AMD,4,8,4.0,1,0,1,1,0,1,0,0,0,0,,3,41,1920,1080,2,0,0,AMD,5,7th
HP Envy 15-fe0032TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),115990.0,HP,89,4.5,Windows,Business,18.3,1.77,1.0,15.6,141,16:9,1,1,16,0,1024,Integrated,12,12,10.0,1,1,1,1,1,1,1,0,0,0,,4,55,1920,1080,2,0,0,Intel,i7,13th
HP Envy 15-fe0030TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),109990.0,HP,111,4.4,Windows,Business,18.3,1.77,1.0,15.6,141,16:9,1,1,16,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,1,0,0,0,,4,55,1920,1080,2,0,0,Intel,i7,13th
Acer One 14 Z2-493 Laptop (AMD Ryzen 5 3500U/ 8GB/ 256GB SSD/ Win11),29990.0,Acer,51,4.5,Windows,Everyday Use,20.9,1.5,1.0,14,112,16:9,0,0,8,0,256,AMD,4,8,4.0,1,0,1,1,0,1,0,0,1,0,,3,,1366,768,2,0,0,AMD,5,3rd
Asus ROG Zephyrus G14 2023 GA402XU-N2045WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),174990.0,Asus,63,4.1,Windows,Gaming,19.5,1.72,1.0,14,216,16:10,1,0,16,0,1024,NVIDIA,16,16,8.0,1,0,1,1,1,1,1,1,0,0,,4,76,2560,1600,2,0,0,AMD,9,7th
Asus TUF Gaming F15 FX506HF-HN026W Gaming Laptop (11th Gen Core i5/ 8GB/ 1TB SSD/ Win11/ 4GB Graph),62990.0,Asus,72,4.4,Windows,Gaming,24.5,2.3,1.0,15.6,141,16:9,1,0,8,0,1024,NVIDIA,12,12,6.0,1,0,1,1,1,1,1,0,1,0,,4,48,1920,1080,3,0,0,Intel,i5,11th
